"assetId","legacyPath","dataBusinessRole","comparison","trackedCurrentCandidates","legacySha256","reason","evidenceLevel","semanticEquivalence","runtimeEquivalence","ownerSor","treatment"
"LEGACY-PRIMARY:packaging_audit_report.json","packaging_audit_report.json","DATA_CONFIG_REFERENCE_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","CCC93826E8B072673FD8BF0316ACBFD43CA7A74CBA217F95B55AFC70B1774712","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:packaging_report.json","packaging_report.json","BUSINESS_OPERATION_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","CD9D3D8B367A550B5EBEA29EE0164E2AE9BE2C341A9670D0A19049CF254EF0A9","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:PROJECT_FULL_AUDIT.txt","PROJECT_FULL_AUDIT.txt","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:project_tree.txt","project_tree.txt","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:run_all.ps1","run_all.ps1","EVIDENCE_OR_COMPLIANCE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","16D1D6B69DE2BD10D03C9F70F5D27FEC38DC4CE556B08984D63CD92F0AF353E9","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:run_ast_analysis.py","run_ast_analysis.py","DECISION_OR_KNOWLEDGE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","6013E8D836B685F7F6DA2D533D6F8647C5361A3D835F90A669E9BB90E7620819","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:run_audit_hack.py","run_audit_hack.py","DECISION_OR_KNOWLEDGE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","0CDCB2DA67F8E89CB284C7FAA85BAEA093887AE80CC2AE80C33AF59637BD3CA8","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:run_audit_v2.py","run_audit_v2.py","EVIDENCE_OR_COMPLIANCE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","7AE2BB332C5BB50F37281AB8395FC933319A9C8EFA4ED41F2F335B3C73A6C050","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:run_brain.ps1","run_brain.ps1","DECISION_OR_KNOWLEDGE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","C55F181668532C2D2F590043115289C08DC8FF4DDC367549722A083D19CC6FF8","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:run_brain_cli.py","run_brain_cli.py","DECISION_OR_KNOWLEDGE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","F01A374E9C81E3DB89B3A42940C4D6A5447684986A1296E42BF13F196EED6295","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:run_brain_cli_backup.py","run_brain_cli_backup.py","EVIDENCE_OR_COMPLIANCE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","21596781923D83C293F48D4990F6E985B8AD368896FD2140D8B9FD7539BE84BC","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:run_full_audit.ps1","run_full_audit.ps1","EVIDENCE_OR_COMPLIANCE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","2DB2AECFD6456EB328A51C0B5168FBF4D10272E5DDCF8507BDE22F75D728F3EA","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:standalone_ast_analysis.py","standalone_ast_analysis.py","DECISION_OR_KNOWLEDGE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","058DA08713DA86330D654DFDCFCD5F50909ABE0EF6A816D48D259E5EB467C39A","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:suppliers_confirm.json","suppliers_confirm.json","BUSINESS_OPERATION_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","E7390189BAF6DB607C92AA318DC6B7913B102CB95028E6C99062F326E43F29B8","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:supplier_report.json","supplier_report.json","DECISION_OR_KNOWLEDGE_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","ACF02ACC25DA6508CA5FFAC19A795C665BE747C220B3FC1F89162AC1E198CAE0","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:supplier_report_v2.json","supplier_report_v2.json","DECISION_OR_KNOWLEDGE_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","7BD3DFEACBFED7B29639A07C3613DEE29C9D23F7FB10D90ACF8FFE6874E4B14E","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:supplier_report_v3.json","supplier_report_v3.json","DECISION_OR_KNOWLEDGE_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","7BD3DFEACBFED7B29639A07C3613DEE29C9D23F7FB10D90ACF8FFE6874E4B14E","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:supplier_report_v4.json","supplier_report_v4.json","BUSINESS_OPERATION_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","E7390189BAF6DB607C92AA318DC6B7913B102CB95028E6C99062F326E43F29B8","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:system_manifest.json","system_manifest.json","DATA_CONFIG_REFERENCE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","F970F518574A09401AD9B1F83C4D858CD7EF1F3A3A6414C20D0638D381929EE4","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:test_brain.py","test_brain.py","DECISION_OR_KNOWLEDGE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","8C566CF6EFE5974CF4DEEFEF9ADACC3267371923AE848633F903B760E16153B4","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:test_brain_v2.py","test_brain_v2.py","EVIDENCE_OR_COMPLIANCE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","CB51BF8C83853FE3C10F626C2AF89DA9806193D9392A9B6D88E9C142209B82BF","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:test_brain_v3.py","test_brain_v3.py","EVIDENCE_OR_COMPLIANCE_CANDIDATE","UNTRACKED_OR_COLOCATED_EXACT_COPY_NOT_CURRENT_EQUIVALENT","","913D515D9784D395D395CB679CA99C825D1C457C2BB1A49FEFB85363F87B9D68","An identical/co-located worktree copy may exist, but no Git-tracked Current equivalent was proven.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:validation_report.json","validation_report.json","DATA_CONFIG_REFERENCE_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","AED8245F648C8954DB735404D27DE3C5569A9ADD655CE10CF1AD89F148D7C719","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:validation_report_v2.json","validation_report_v2.json","DATA_CONFIG_REFERENCE_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","6833763E88B38717E638B40FED12BE2182ED5B1C80B7F49EA05DBAEA8669BBBE","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:validation_report_v3.json","validation_report_v3.json","DATA_CONFIG_REFERENCE_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","EC1EE38B2E498F70066F3921DCAF4749B7D0851256A4AFF9E62853D9FA327EF2","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:validation_report_v4.json","validation_report_v4.json","DATA_CONFIG_REFERENCE_CANDIDATE","NO_TRACKED_CURRENT_EQUIVALENT_PROVEN","","B8AD1DEFE07A0A01BE5C7780E1BE3654EDCFF2CE6EB6445A347911D006B637AA","No exact-hash Git-tracked Current file was found.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\COMMIT_EDITMSG",".git\COMMIT_EDITMSG","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\config",".git\config","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\description",".git\description","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\FETCH_HEAD",".git\FETCH_HEAD","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\HEAD",".git\HEAD","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\index",".git\index","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\ORIG_HEAD",".git\ORIG_HEAD","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\packed-refs",".git\packed-refs","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\applypatch-msg.sample",".git\hooks\applypatch-msg.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\commit-msg.sample",".git\hooks\commit-msg.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\fsmonitor-watchman.sample",".git\hooks\fsmonitor-watchman.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\post-update.sample",".git\hooks\post-update.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\pre-applypatch.sample",".git\hooks\pre-applypatch.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\pre-commit.sample",".git\hooks\pre-commit.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\pre-merge-commit.sample",".git\hooks\pre-merge-commit.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\pre-push.sample",".git\hooks\pre-push.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\pre-rebase.sample",".git\hooks\pre-rebase.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\pre-receive.sample",".git\hooks\pre-receive.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\prepare-commit-msg.sample",".git\hooks\prepare-commit-msg.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\push-to-checkout.sample",".git\hooks\push-to-checkout.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\sendemail-validate.sample",".git\hooks\sendemail-validate.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\hooks\update.sample",".git\hooks\update.sample","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\info\exclude",".git\info\exclude","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\info\refs",".git\info\refs","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\HEAD",".git\logs\HEAD","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\stash",".git\logs\refs\stash","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608041727",".git\logs\refs\heads\ai-evolution-202608041727","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608041730",".git\logs\refs\heads\ai-evolution-202608041730","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608041748",".git\logs\refs\heads\ai-evolution-202608041748","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608042013",".git\logs\refs\heads\ai-evolution-202608042013","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608051448",".git\logs\refs\heads\ai-evolution-202608051448","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608051620",".git\logs\refs\heads\ai-evolution-202608051620","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608051641",".git\logs\refs\heads\ai-evolution-202608051641","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608051809",".git\logs\refs\heads\ai-evolution-202608051809","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-evolution-202608052241",".git\logs\refs\heads\ai-evolution-202608052241","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\ai-remediation",".git\logs\refs\heads\ai-remediation","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\heads\main",".git\logs\refs\heads\main","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\remotes\origin\HEAD",".git\logs\refs\remotes\origin\HEAD","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\logs\refs\remotes\origin\main",".git\logs\refs\remotes\origin\main","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\bitmap-ref-tips_QTvcog",".git\objects\bitmap-ref-tips_QTvcog","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\maintenance.lock",".git\objects\maintenance.lock","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.git\objects\00\20685df944a4350265c1bff1927567121eed02",".git\objects\00\20685df944a4350265c1bff1927567121eed02","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
